Id,CompetitionId,TeamId,Position,Status
1,481,95,12,Re-elected
2,481,73,11,Re-elected
3,481,37,10,Re-elected
4,481,19,9,Re-elected
5,481,39,8,
6,481,142,7,
7,481,104,6,
8,481,12,5,
9,481,10,4,
10,481,108,3,
11,481,6,2,
12,481,80,1,Champions
13,482,95,12,Failed Re-election
14,482,19,11,Re-elected
15,482,73,10,Re-elected
16,482,12,9,
17,482,6,8,
18,482,37,7,
19,482,142,6,
20,482,104,5,
21,482,108,4,
22,482,10,3,
23,482,39,2,
24,482,80,1,Champions
25,483,104,12,Re-elected
26,483,37,11,Re-elected
27,483,142,10,Re-elected
28,483,6,9,Re-elected
29,483,19,8,
30,483,96,7,
31,483,10,6,
32,483,12,5,
33,483,108,4,
34,483,73,3,
35,483,80,2,
36,483,39,1,Champions
37,484,136,14,Failed Re-election
38,484,95,13,Re-elected
39,484,104,12,Re-elected
40,484,142,11,Re-elected
41,484,37,10,
42,484,10,9,
43,484,73,8,
44,484,19,7,
45,484,108,6,
46,484,39,5,
47,484,6,4,
48,484,12,3,
49,484,80,2,
50,484,96,1,Champions
51,485,61,16,Relegated - PlayOffs
52,485,142,15,Relegated - PlayOffs
53,485,73,14,Relegated - PlayOffs
54,485,37,13,
55,485,89,12,
56,485,108,11,
57,485,72,10,
58,485,10,9,
59,485,104,8,
60,485,95,7,
61,485,19,6,
62,485,12,5,
63,485,6,4,
64,485,39,3,
65,485,80,2,
66,485,96,1,Champions
67,486,102,12,Re-elected
68,486,78,11,Re-elected
69,486,33,10,Re-elected
70,486,56,9,Re-elected
71,486,141,8,
72,486,139,7,
73,486,133,6,
74,486,60,5,
75,486,45,4,
76,486,136,3,PlayOffs
77,486,88,2,PlayOffs
78,486,9,1,Champions
79,487,61,16,Relegated - PlayOffs
80,487,136,15,Relegated - PlayOffs
81,487,80,14,Relegated - PlayOffs
82,487,12,13,
83,487,89,12,
84,487,95,11,
85,487,88,10,
86,487,108,9,
87,487,104,8,
88,487,72,7,
89,487,39,6,
90,487,19,5,
91,487,10,4,
92,487,37,3,
93,487,96,2,
94,487,6,1,Champions
95,488,139,15,Failed Re-election
96,488,138,14,Re-elected
97,488,60,13,Re-elected
98,488,33,12,Re-elected
99,488,140,11,
100,488,102,10,
101,488,5,9,
102,488,56,8,
103,488,78,7,
104,488,133,6,
105,488,45,5,
106,488,68,4,
107,488,73,3,PlayOffs
108,488,9,2,PlayOffs
109,488,57,1,Champions
110,489,57,16,Relegated - PlayOffs
111,489,37,15,Relegated - PlayOffs
112,489,95,14,Relegated - PlayOffs
113,489,104,13,
114,489,9,12,
115,489,108,11,
116,489,12,10,
117,489,19,9,
118,489,89,8,
119,489,72,7,
120,489,88,6,
121,489,10,5,
122,489,80,4,
123,489,6,3,
124,489,39,2,
125,489,96,1,Champions
126,490,33,16,Re-elected
127,490,78,15,Re-elected
128,490,102,14,Failed Re-election
129,490,56,13,Re-elected
130,490,138,12,
131,490,133,11,
132,490,68,10,
133,490,60,9,
134,490,5,8,
135,490,137,7,
136,490,136,6,
137,490,45,5,
138,490,54,4,
139,490,61,3,PlayOffs
140,490,73,2,PlayOffs
141,490,21,1,Champions
142,491,104,16,Relegated - PlayOffs
143,491,9,15,Relegated - PlayOffs
144,491,108,14,
145,491,72,13,
146,491,88,12,
147,491,21,11,
148,491,19,10,
149,491,80,9,
150,491,10,8,
151,491,89,7,
152,491,95,6,
153,491,96,5,
154,491,12,4,
155,491,39,3,
156,491,37,2,
157,491,6,1,Champions
158,492,33,16,Failed Re-election
159,492,138,15,Re-elected
160,492,78,14,Re-elected
161,492,56,13,
162,492,135,12,
163,492,133,11,
164,492,73,10,
165,492,136,9,
166,492,54,8,
167,492,5,7,
168,492,61,6,
169,492,68,5,
170,492,137,4,
171,492,45,3,
172,492,60,2,PlayOffs
173,492,57,1,Champions
174,493,19,16,Relegated - PlayOffs
175,493,96,15,Relegated - PlayOffs
176,493,10,14,
177,493,95,13,
178,493,104,12,
179,493,72,11,
180,493,108,10,
181,493,21,9,
182,493,12,8,
183,493,39,7,
184,493,89,6,
185,493,57,5,
186,493,80,4,
187,493,37,3,
188,493,88,2,
189,493,6,1,Champions
190,494,56,16,Re-elected
191,494,137,15,Failed Re-election
192,494,133,14,Re-elected
193,494,135,13,
194,494,102,12,
195,494,136,11,
196,494,5,10,
197,494,54,9,
198,494,11,8,
199,494,132,7,
200,494,60,6,
201,494,68,5,
202,494,9,4,
203,494,45,3,
204,494,61,2,PlayOffs
205,494,73,1,Champions
206,495,95,16,Relegated - PlayOffs
207,495,10,15,Relegated - PlayOffs
208,495,21,14,
209,495,73,13,
210,495,80,12,
211,495,12,11,
212,495,37,10,
213,495,57,9,
214,495,72,8,
215,495,104,7,
216,495,6,6,
217,495,89,5,
218,495,39,4,
219,495,108,3,
220,495,96,2,
221,495,88,1,Champions
222,496,135,16,Re-elected
223,496,136,15,Re-elected
224,496,56,14,Re-elected
225,496,133,13,
226,496,45,12,
227,496,11,11,
228,496,102,10,
229,496,132,9,
230,496,58,8,
231,496,54,7,
232,496,9,6,
233,496,5,5,
234,496,61,4,
235,496,60,3,
236,496,68,2,PlayOffs
237,496,19,1,Champions
238,497,89,18,Relegated
239,497,12,17,Relegated
240,497,88,16,
241,497,80,15,
242,497,104,14,
243,497,68,13,
244,497,95,12,
245,497,72,11,
246,497,21,10,
247,497,37,9,
248,497,108,8,
249,497,96,7,
250,497,10,6,
251,497,73,5,
252,497,39,4,
253,497,19,3,
254,497,57,2,
255,497,6,1,Champions
256,498,136,18,Failed Re-election
257,498,135,17,Re-elected
258,498,11,16,Re-elected
259,498,58,15,
260,498,132,14,
261,498,133,13,
262,498,56,12,
263,498,8,11,
264,498,45,10,
265,498,78,9,
266,498,9,8,
267,498,5,7,
268,498,102,6,
269,498,134,5,
270,498,61,4,
271,498,54,3,
272,498,131,2,Promoted
273,498,60,1,Champions
274,499,131,18,Relegated
275,499,19,17,Relegated
276,499,80,16,
277,499,73,15,
278,499,10,14,
279,499,104,13,
280,499,21,12,
281,499,39,11,
282,499,57,10,
283,499,95,9,
284,499,72,8,
285,499,60,7,
286,499,37,6,
287,499,68,5,
288,499,108,4,
289,499,96,3,
290,499,88,2,
291,499,6,1,Champions
292,500,135,18,Failed Re-election
293,500,58,17,Re-elected
294,500,8,16,Re-elected
295,500,133,15,
296,500,64,14,
297,500,132,13,
298,500,102,12,
299,500,78,11,
300,500,134,10,
301,500,56,9,
302,500,5,8,
303,500,29,7,
304,500,45,6,
305,500,54,5,
306,500,61,4,
307,500,9,3,
308,500,12,2,Promoted
309,500,89,1,Champions
310,501,104,18,Relegated
311,501,80,17,Relegated
312,501,95,16,
313,501,6,15,
314,501,88,14,
315,501,108,13,
316,501,37,12,
317,501,60,11,
318,501,12,10,
319,501,10,9,
320,501,89,8,
321,501,39,7,
322,501,68,6,
323,501,21,5,
324,501,72,4,
325,501,73,3,
326,501,96,2,
327,501,57,1,Champions
328,502,133,18,Re-elected
329,502,94,17,Re-elected
330,502,102,16,Failed Re-election
331,502,8,15,
332,502,29,14,
333,502,132,13,
334,502,11,12,
335,502,54,11,
336,502,61,10,
337,502,78,9,
338,502,56,8,
339,502,5,7,
340,502,64,6,
341,502,131,5,
342,502,134,4,
343,502,19,3,
344,502,9,2,Promoted
345,502,45,1,Champions
346,503,60,18,Relegated
347,503,9,17,Relegated
348,503,95,16,
349,503,45,15,
350,503,108,14,
351,503,73,13,
352,503,12,12,
353,503,57,11,
354,503,88,10,
355,503,89,9,
356,503,6,8,
357,503,21,7,
358,503,37,6,
359,503,72,5,
360,503,10,4,
361,503,68,3,
362,503,39,2,
363,503,96,1,Champions
364,504,132,18,Re-elected
365,504,94,17,Re-elected
366,504,29,16,Re-elected
367,504,61,15,
368,504,54,14,
369,504,11,13,
370,504,78,12,
371,504,8,11,
372,504,133,10,
373,504,19,9,
374,504,131,8,
375,504,38,7,
376,504,17,6,
377,504,56,5,
378,504,5,4,
379,504,80,3,
380,504,64,2,Promoted
381,504,104,1,Champions
382,505,12,18,Relegated
383,505,45,17,Relegated
384,505,10,16,
385,505,73,15,
386,505,68,14,
387,505,64,13,
388,505,39,12,
389,505,108,11,
390,505,72,10,
391,505,37,9,
392,505,21,8,
393,505,104,7,
394,505,95,6,
395,505,57,5,
396,505,88,4,
397,505,96,3,
398,505,6,2,
399,505,89,1,Champions
400,506,19,18,Re-elected
401,506,94,17,Re-elected
402,506,38,16,Failed Re-election
403,506,54,15,
404,506,11,14,
405,506,133,13,
406,506,132,12,
407,506,131,11,
408,506,56,10,
409,506,78,9,
410,506,8,8,
411,506,80,7,
412,506,29,6,
413,506,61,5,
414,506,17,4,
415,506,5,3,
416,506,9,2,Promoted
417,506,60,1,Champions
418,507,104,18,Relegated
419,507,57,17,Relegated
420,507,95,16,
421,507,10,15,
422,507,37,14,
423,507,73,13,
424,507,21,12,
425,507,9,11,
426,507,64,10,
427,507,72,9,
428,507,108,8,
429,507,88,7,
430,507,96,6,
431,507,6,5,
432,507,68,4,
433,507,39,3,
434,507,60,2,
435,507,89,1,Champions
436,508,54,18,Re-elected
437,508,131,17,Re-elected
438,508,94,16,Failed Re-election
439,508,11,15,
440,508,133,14,
441,508,78,13,
442,508,56,12,
443,508,29,11,
444,508,14,10,
445,508,132,9,
446,508,8,8,
447,508,12,7,
448,508,45,6,
449,508,19,5,
450,508,17,4,
451,508,61,3,
452,508,5,2,Promoted
453,508,80,1,Champions
454,509,73,18,
455,509,21,17,
456,509,72,16,
457,509,64,15,
458,509,108,14,
459,509,10,13,
460,509,95,12,
461,509,37,11,
462,509,5,10,
463,509,89,9,
464,509,80,8,
465,509,9,7,
466,509,88,6,
467,509,96,5,
468,509,6,4,
469,509,60,3,
470,509,39,2,
471,509,68,1,Champions
472,510,38,18,Re-elected
473,510,133,17,Re-elected
474,510,78,16,Re-elected
475,510,11,15,
476,510,54,14,
477,510,45,13,
478,510,131,12,
479,510,19,11,
480,510,104,10,
481,510,56,9,
482,510,14,8,
483,510,8,7,
484,510,132,6,
485,510,29,5,
486,510,17,4,
487,510,61,3,
488,510,12,2,Promoted
489,510,57,1,Champions
490,511,108,20,Relegated
491,511,72,19,Relegated
492,511,64,18,
493,511,21,17,
494,511,73,16,
495,511,37,15,
496,511,96,14,
497,511,88,13,
498,511,5,12,
499,511,39,11,
500,511,95,10,
501,511,10,9,
502,511,6,8,
503,511,9,7,
504,511,12,6,
505,511,60,5,
506,511,68,4,
507,511,89,3,
508,511,80,2,
509,511,57,1,Champions
510,512,55,20,Re-elected
511,512,133,19,Re-elected
512,512,29,18,Re-elected
513,512,78,17,
514,512,131,16,
515,512,132,15,
516,512,11,14,
517,512,56,13,
518,512,8,12,
519,512,14,11,
520,512,94,10,
521,512,19,9,
522,512,45,8,
523,512,54,7,
524,512,130,6,
525,512,50,5,
526,512,104,4,
527,512,26,3,
528,512,61,2,Promoted
529,512,17,1,Champions
530,513,95,20,Relegated
531,513,37,19,Relegated
532,513,73,18,
533,513,60,17,
534,513,21,16,
535,513,57,15,
536,513,80,14,
537,513,89,13,
538,513,10,12,
539,513,64,11,
540,513,96,10,
541,513,9,9,
542,513,61,8,
543,513,5,7,
544,513,12,6,
545,513,6,5,
546,513,88,4,
547,513,39,3,
548,513,17,2,
549,513,68,1,Champions
550,514,133,20,Failed Re-election
551,514,56,19,Re-elected
552,514,29,18,Re-elected
553,514,55,17,
554,514,78,16,
555,514,131,15,
556,514,132,14,
557,514,11,13,
558,514,94,12,
559,514,45,11,
560,514,130,10,
561,514,50,9,
562,514,8,8,
563,514,19,7,
564,514,108,6,
565,514,14,5,
566,514,104,4,
567,514,54,3,
568,514,26,2,Promoted
569,514,72,1,Champions
570,515,9,20,Relegated
571,515,12,19,Relegated
572,515,73,18,
573,515,88,17,
574,515,96,16,
575,515,10,15,
576,515,5,14,
577,515,26,13,
578,515,80,12,
579,515,39,11,
580,515,17,10,
581,515,72,9,
582,515,57,8,
583,515,21,7,
584,515,64,6,
585,515,89,5,
586,515,68,4,
587,515,60,3,
588,515,6,2,
589,515,61,1,Champions
590,516,56,20,Failed Re-election
591,516,29,19,Re-elected
592,516,45,18,Re-elected
593,516,131,17,
594,516,8,16,
595,516,11,15,
596,516,55,14,
597,516,94,13,
598,516,130,12,
599,516,132,11,
600,516,95,10,
601,516,108,9,
602,516,50,8,
603,516,19,7,
604,516,37,6,
605,516,104,5,
606,516,43,4,
607,516,74,3,
608,516,54,2,Promoted
609,516,14,1,Champions
610,517,54,20,Relegated
611,517,60,19,Relegated
612,517,14,18,
613,517,21,17,
614,517,57,16,
615,517,73,15,
616,517,72,14,
617,517,61,13,
618,517,88,12,
619,517,26,11,
620,517,80,10,
621,517,64,9,
622,517,17,8,
623,517,6,7,
624,517,5,6,
625,517,89,5,
626,517,10,4,
627,517,96,3,
628,517,39,2,
629,517,68,1,Champions
630,518,11,20,Re-elected
631,518,29,19,Failed Re-election
632,518,94,18,Re-elected
633,518,8,17,
634,518,118,16,
635,518,55,15,
636,518,19,14,
637,518,45,13,
638,518,130,12,
639,518,9,11,
640,518,43,10,
641,518,132,9,
642,518,131,8,
643,518,108,7,
644,518,74,6,
645,518,37,5,
646,518,50,4,
647,518,104,3,
648,518,100,2,Promoted
649,518,12,1,Champions
650,519,12,20,Relegated
651,519,26,19,Relegated
652,519,5,18,
653,519,64,17,
654,519,17,16,
655,519,100,15,
656,519,72,14,
657,519,21,13,
658,519,80,12,
659,519,89,11,
660,519,39,10,
661,519,73,9,
662,519,96,8,
663,519,14,7,
664,519,88,6,
665,519,61,5,
666,519,68,4,
667,519,10,3,
668,519,57,2,
669,519,6,1,Champions
670,520,9,20,Re-elected
671,520,45,19,Failed Re-election
672,520,132,18,Re-elected
673,520,130,17,
674,520,55,16,
675,520,56,15,
676,520,19,14,
677,520,94,13,
678,520,11,12,
679,520,104,11,
680,520,118,10,
681,520,8,9,
682,520,108,8,
683,520,43,7,
684,520,131,6,
685,520,54,5,
686,520,37,4,
687,520,50,3,
688,520,74,2,Promoted
689,520,60,1,Champions
690,521,72,20,Relegated
691,521,17,19,Relegated
692,521,21,18,
693,521,60,17,
694,521,64,16,
695,521,100,15,
696,521,80,14,
697,521,57,13,
698,521,10,12,
699,521,73,11,
700,521,5,10,
701,521,88,9,
702,521,68,8,
703,521,74,7,
704,521,89,6,
705,521,14,5,
706,521,39,4,
707,521,96,3,
708,521,6,2,
709,521,61,1,Champions
710,522,56,20,Failed Re-election
711,522,8,19,Re-elected
712,522,132,18,Re-elected
713,522,94,17,
714,522,9,16,
715,522,54,15,
716,522,131,14,
717,522,49,13,
718,522,118,12,
719,522,130,11,
720,522,43,10,
721,522,108,9,
722,522,19,8,
723,522,11,7,
724,522,37,6,
725,522,50,5,
726,522,55,4,
727,522,26,3,
728,522,12,2,Promoted
729,522,104,1,Champions
730,523,21,20,Relegated
731,523,80,19,Relegated
732,523,74,18,
733,523,57,17,
734,523,73,16,
735,523,60,15,
736,523,88,14,
737,523,61,13,
738,523,100,12,
739,523,14,11,
740,523,5,10,
741,523,104,9,
742,523,96,8,
743,523,64,7,
744,523,6,6,
745,523,89,5,
746,523,12,4,
747,523,68,3,
748,523,39,2,
749,523,10,1,Champions
750,524,132,20,Failed Re-election
751,524,130,19,Re-elected
752,524,131,18,Re-elected
753,524,49,17,
754,524,94,16,
755,524,72,15,
756,524,11,14,
757,524,17,13,
758,524,9,12,
759,524,118,11,
760,524,54,10,
761,524,45,9,
762,524,43,8,
763,524,50,7,
764,524,8,6,
765,524,108,5,
766,524,55,4,
767,524,19,3,
768,524,26,2,Promoted
769,524,37,1,Champions
770,525,5,20,Relegated
771,525,73,19,Relegated
772,525,26,18,
773,525,100,17,
774,525,64,16,
775,525,88,15,
776,525,68,14,
777,525,14,13,
778,525,57,12,
779,525,39,11,
780,525,104,10,
781,525,74,9,
782,525,12,8,
783,525,37,7,
784,525,60,6,
785,525,10,5,
786,525,61,4,
787,525,89,3,
788,525,6,2,
789,525,96,1,Champions
790,526,11,20,Re-elected
791,526,94,19,Re-elected
792,526,131,18,Re-elected
793,526,72,17,
794,526,17,16,
795,526,54,15,
796,526,55,14,
797,526,118,13,
798,526,50,12,
799,526,21,11,
800,526,108,10,
801,526,43,9,
802,526,56,8,
803,526,45,7,
804,526,130,6,
805,526,49,5,
806,526,8,4,
807,526,9,3,
808,526,19,2,Promoted
809,526,80,1,Champions
810,527,37,20,Relegated
811,527,80,19,Relegated
812,527,89,18,
813,527,100,17,
814,527,57,16,
815,527,39,15,
816,527,61,14,
817,527,60,13,
818,527,19,12,
819,527,68,11,
820,527,88,10,
821,527,14,9,
822,527,26,8,
823,527,96,7,
824,527,12,6,
825,527,104,5,
826,527,74,4,
827,527,64,3,
828,527,6,2,
829,527,10,1,Champions
830,528,72,20,Re-elected
831,528,56,19,Re-elected
832,528,54,18,Re-elected
833,528,131,17,
834,528,11,16,
835,528,45,15,
836,528,9,14,
837,528,49,13,
838,528,94,12,
839,528,43,11,
840,528,21,10,
841,528,108,9,
842,528,17,8,
843,528,50,7,
844,528,55,6,
845,528,8,5,
846,528,130,4,
847,528,5,3,
848,528,118,2,Promoted
849,528,73,1,Champions
850,529,100,20,Relegated
851,529,26,19,
852,529,61,18,
853,529,12,17,
854,529,73,16,
855,529,68,15,
856,529,6,14,
857,529,57,13,
858,529,64,12,
859,529,14,11,
860,529,104,10,
861,529,118,9,
862,529,96,8,
863,529,89,7,
864,529,88,6,
865,529,60,5,
866,529,19,4,
867,529,10,3,
868,529,74,2,
869,529,39,1,Champions
870,530,131,20,Failed Re-election
871,530,54,19,Re-elected
872,530,72,18,Re-elected
873,530,45,17,
874,530,56,16,
875,530,130,15,
876,530,94,14,
877,530,17,13,
878,530,43,12,
879,530,21,11,
880,530,11,10,
881,530,55,9,
882,530,49,8,
883,530,50,7,
884,530,9,6,
885,530,5,5,
886,530,108,4,
887,530,8,3,
888,530,80,2,Promoted
889,530,37,1,Champions
890,531,89,22,Relegated
891,531,73,21,Relegated
892,531,10,20,
893,531,80,19,
894,531,37,18,
895,531,74,17,
896,531,39,16,
897,531,14,15,
898,531,88,14,
899,531,64,13,
900,531,61,12,
901,531,118,11,
902,531,5,10,
903,531,6,9,
904,531,68,8,
905,531,60,7,
906,531,12,6,
907,531,96,5,
908,531,57,4,
909,531,26,3,
910,531,19,2,
911,531,104,1,Champions
912,532,130,23,Relegated
913,532,45,22,Relegated
914,532,56,21,Failed Re-election
915,532,31,20,
916,532,108,19,
917,532,78,18,
918,532,72,17,
919,532,84,16,
920,532,94,15,
921,532,55,14,
922,532,54,13,
923,532,8,12,
924,532,50,11,
925,532,95,10,
926,532,120,9,
927,532,17,8,
928,532,105,7,
929,532,43,6,
930,532,21,5,
931,532,11,4,
932,532,9,3,
933,532,49,2,Promoted
934,532,100,1,Champions
935,533,118,22,Relegated
936,533,37,21,Relegated
937,533,88,20,
938,533,74,19,
939,533,26,18,
940,533,49,17,
941,533,80,16,
942,533,14,15,
943,533,104,14,
944,533,61,13,
945,533,96,12,
946,533,10,11,
947,533,6,10,
948,533,5,9,
949,533,64,8,
950,533,39,7,
951,533,100,6,
952,533,68,5,
953,533,57,4,
954,533,12,3,
955,533,60,2,
956,533,19,1,Champions
957,534,94,22,Relegated
958,534,31,21,
959,534,95,20,
960,534,84,19,
961,534,72,18,
962,534,78,17,
963,534,8,16,
964,534,108,15,
965,534,53,14,
966,534,50,13,
967,534,54,12,
968,534,21,11,
969,534,89,10,
970,534,43,9,
971,534,120,8,
972,534,55,7,
973,534,73,6,
974,534,105,5,
975,534,11,4,
976,534,17,3,
977,534,23,2,Promoted
978,534,9,1,Champions
979,535,44,22,Re-elected
980,535,15,21,Re-elected
981,535,82,20,Re-elected
982,535,40,19,
983,535,16,18,
984,535,92,17,
985,535,71,16,
986,535,69,15,
987,535,70,14,
988,535,45,13,
989,535,79,12,
990,535,77,11,
991,535,18,10,
992,535,58,9,
993,535,125,8,
994,535,65,7,
995,535,103,6,
996,535,97,5,
997,535,98,4,
998,535,81,3,
999,535,91,2,
1000,535,34,1,Champions
1001,536,61,22,Relegated
1002,536,14,21,Relegated
1003,536,39,20,
1004,536,74,19,
1005,536,9,18,
1006,536,5,17,
1007,536,80,16,
1008,536,10,15,
1009,536,49,14,
1010,536,104,13,
1011,536,96,12,
1012,536,88,11,
1013,536,60,10,
1014,536,26,9,
1015,536,64,8,
1016,536,68,7,
1017,536,12,6,
1018,536,6,5,
1019,536,23,4,
1020,536,19,3,
1021,536,100,2,
1022,536,57,1,Champions
1023,537,17,22,Relegated
1024,537,118,21,Relegated
1025,537,31,20,
1026,537,11,19,
1027,537,78,18,
1028,537,108,17,
1029,537,84,16,
1030,537,55,15,
1031,537,34,14,
1032,537,73,13,
1033,537,37,12,
1034,537,21,11,
1035,537,89,10,
1036,537,54,9,
1037,537,53,8,
1038,537,43,7,
1039,537,120,6,
1040,537,50,5,
1041,537,105,4,
1042,537,8,3,
1043,537,95,2,Promoted
1044,537,72,1,Champions
1045,538,83,20,Re-elected
1046,538,46,19,Re-elected
1047,538,101,18,
1048,538,124,17,
1049,538,123,16,
1050,538,117,15,
1051,538,56,14,
1052,538,29,13,
1053,538,109,12,
1054,538,127,11,
1055,538,126,10,
1056,538,115,9,
1057,538,102,8,
1058,538,129,7,
1059,538,33,6,
1060,538,1,5,
1061,538,47,4,
1062,538,45,3,
1063,538,36,2,
1064,538,94,1,Champions
1065,539,92,22,Re-elected
1066,539,40,21,Re-elected
1067,539,69,20,
1068,539,16,19,
1069,539,44,18,
1070,539,70,17,
1071,539,25,16,
1072,539,71,15,
1073,539,18,14,
1074,539,82,13,
1075,539,65,12,
1076,539,125,11,
1077,539,97,10,
1078,539,15,9,
1079,539,128,8,
1080,539,103,7,
1081,539,98,6,
1082,539,81,5,
1083,539,58,4,
1084,539,79,3,
1085,539,77,2,
1086,539,91,1,Champions
1087,540,74,22,Relegated
1088,540,95,21,Relegated
1089,540,72,20,
1090,540,26,19,
1091,540,64,18,
1092,540,9,17,
1093,540,80,16,
1094,540,19,15,
1095,540,10,14,
1096,540,12,13,
1097,540,100,12,
1098,540,5,11,
1099,540,88,10,
1100,540,23,9,
1101,540,60,8,
1102,540,104,7,
1103,540,6,6,
1104,540,39,5,
1105,540,68,4,
1106,540,49,3,
1107,540,96,2,
1108,540,57,1,Champions
1109,541,108,22,Relegated
1110,541,84,21,Relegated
1111,541,94,20,
1112,541,55,19,
1113,541,31,18,
1114,541,78,17,
1115,541,34,16,
1116,541,14,15,
1117,541,37,14,
1118,541,120,13,
1119,541,50,12,
1120,541,91,11,
1121,541,43,10,
1122,541,8,9,
1123,541,89,8,
1124,541,53,7,
1125,541,21,6,
1126,541,11,5,
1127,541,61,4,
1128,541,54,3,
1129,541,105,2,Promoted
1130,541,73,1,Champions
1131,542,127,20,Re-elected
1132,542,126,19,Re-elected
1133,542,117,18,
1134,542,115,17,
1135,542,101,16,
1136,542,47,15,
1137,542,45,14,
1138,542,56,13,
1139,542,83,12,
1140,542,129,11,
1141,542,109,10,
1142,542,36,9,
1143,542,1,8,
1144,542,46,7,
1145,542,33,6,
1146,542,124,5,
1147,542,29,4,
1148,542,102,3,
1149,542,118,2,
1150,542,123,1,Champions
1151,543,69,22,Re-elected
1152,543,128,21,Re-elected
1153,543,40,20,
1154,543,82,19,
1155,543,71,18,
1156,543,125,17,
1157,543,44,16,
1158,543,92,15,
1159,543,15,14,
1160,543,18,13,
1161,543,25,12,
1162,543,81,11,
1163,543,103,10,
1164,543,98,9,
1165,543,70,8,
1166,543,79,7,
1167,543,65,6,
1168,543,58,5,
1169,543,16,4,
1170,543,97,3,
1171,543,77,2,
1172,543,17,1,Champions
1173,544,64,22,Relegated
1174,544,26,21,Relegated
1175,544,72,20,
1176,544,5,19,
1177,544,80,18,
1178,544,19,17,
1179,544,104,16,
1180,544,100,15,
1181,544,9,14,
1182,544,105,13,
1183,544,57,12,
1184,544,60,11,
1185,544,73,10,
1186,544,68,9,
1187,544,10,8,
1188,544,39,7,
1189,544,6,6,
1190,544,88,5,
1191,544,12,4,
1192,544,96,3,
1193,544,23,2,
1194,544,49,1,Champions
1195,545,17,22,Relegated
1196,545,123,21,Relegated
1197,545,43,20,
1198,545,31,19,
1199,545,14,18,
1200,545,50,17,
1201,545,78,16,
1202,545,34,15,
1203,545,61,14,
1204,545,94,13,
1205,545,54,12,
1206,545,8,11,
1207,545,55,10,
1208,545,120,9,
1209,545,89,8,
1210,545,74,7,
1211,545,95,6,
1212,545,91,5,
1213,545,11,4,
1214,545,37,3,
1215,545,21,2,Promoted
1216,545,53,1,Champions
1217,546,117,22,Re-elected
1218,546,47,21,Re-elected
1219,546,33,20,
1220,546,56,19,
1221,546,121,18,
1222,546,102,17,
1223,546,109,16,
1224,546,127,15,
1225,546,46,14,
1226,546,1,13,
1227,546,101,12,
1228,546,45,11,
1229,546,124,10,
1230,546,38,9,
1231,546,126,8,
1232,546,115,7,
1233,546,36,6,
1234,546,118,5,
1235,546,84,4,
1236,546,29,3,
1237,546,83,2,
1238,546,108,1,Champions
1239,547,81,22,Re-elected
1240,547,2,21,Re-elected
1241,547,103,20,
1242,547,92,19,
1243,547,82,18,
1244,547,15,17,
1245,547,40,16,
1246,547,44,15,
1247,547,25,14,
1248,547,125,13,
1249,547,128,12,
1250,547,71,11,
1251,547,69,10,
1252,547,18,9,
1253,547,70,8,
1254,547,58,7,
1255,547,98,6,
1256,547,16,5,
1257,547,97,4,
1258,547,65,3,
1259,547,77,2,
1260,547,79,1,Champions
1261,548,72,22,Relegated
1262,548,80,21,Relegated
1263,548,5,20,
1264,548,19,19,
1265,548,53,18,
1266,548,39,17,
1267,548,10,16,
1268,548,6,15,
1269,548,88,14,
1270,548,105,13,
1271,548,100,12,
1272,548,23,11,
1273,548,60,10,
1274,548,73,9,
1275,548,9,8,
1276,548,96,7,
1277,548,68,6,
1278,548,21,5,
1279,548,57,4,
1280,548,12,3,
1281,548,104,2,
1282,548,49,1,Champions
1283,549,31,22,Relegated
1284,549,34,21,Relegated
1285,549,95,20,
1286,549,94,19,
1287,549,74,18,
1288,549,11,17,
1289,549,14,16,
1290,549,8,15,
1291,549,89,14,
1292,549,64,13,
1293,549,43,12,
1294,549,55,11,
1295,549,50,10,
1296,549,120,9,
1297,549,78,8,
1298,549,91,7,
1299,549,108,6,
1300,549,26,5,
1301,549,79,4,
1302,549,37,3,
1303,549,61,2,Promoted
1304,549,54,1,Champions
1305,550,84,22,Re-elected
1306,550,101,21,Re-elected
1307,550,47,20,
1308,550,102,19,
1309,550,38,18,
1310,550,1,17,
1311,550,109,16,
1312,550,33,15,
1313,550,117,14,
1314,550,127,13,
1315,550,45,12,
1316,550,124,11,
1317,550,126,10,
1318,550,46,9,
1319,550,56,8,
1320,550,29,7,
1321,550,83,6,
1322,550,118,5,
1323,550,115,4,
1324,550,121,3,
1325,550,123,2,
1326,550,36,1,Champions
1327,551,125,22,Re-elected
1328,551,15,21,Re-elected
1329,551,2,20,
1330,551,81,19,
1331,551,128,18,
1332,551,18,17,
1333,551,58,16,
1334,551,25,15,
1335,551,82,14,
1336,551,44,13,
1337,551,71,12,
1338,551,103,11,
1339,551,92,10,
1340,551,70,9,
1341,551,16,8,
1342,551,40,7,
1343,551,69,6,
1344,551,65,5,
1345,551,98,4,
1346,551,17,3,
1347,551,77,2,
1348,551,97,1,Champions
1349,552,73,22,Relegated
1350,552,60,21,Relegated
1351,552,19,20,
1352,552,53,19,
1353,552,105,18,
1354,552,54,17,
1355,552,23,16,
1356,552,100,15,
1357,552,9,14,
1358,552,104,13,
1359,552,10,12,
1360,552,39,11,
1361,552,68,10,
1362,552,61,9,
1363,552,12,8,
1364,552,57,7,
1365,552,6,6,
